Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"So happy with this purchase!!
  
",2.Jan.20,Yes,I love the new design and sound quality,0
2,"not perfected yet
  
",2.Jan.20,Yes,I love the way the alexa 3 gen sounds but it is still lacking in a lot of ways.. especially when it comes to setting up light bulbs.  I bought 2 different kind including the one that was part of the package put together by amazon and I couldn't get them to hook up at all. My neighbor next door had the same problem but he broke down and bought a hub so the worked thru that not the alexa itself.  I had no trouble with the outlets.  Problem with that is if the wifi goes out you have to climb behind your furniture to unplug your outlets to be able to use what ever you had plugged into them..Remember if you have wifi that goes out you don't want everything to be a smart device thru the alexa.  Alexa does not work for anything if the wifi goes out.As I said earlier the sound quality of music is really great. Volume is really good as well. It goes about as loud as a person could want.I also attempted using amazons templates for making a skill. They need to work on their templates a a couple of them were not working properly to be able to share what you taught it to make.. Shame I had really high hopes for this device.,0
5,"Love this!  Great sound!  Awesome!
  
",2.Jan.20,Yes,"I love this speaker! Great sound!  Lots of music!  Haven_ used it to perform other things like smart plugs, etc.",0
5,"Awesome
  
",2.Jan.20,Yes,"I love this thing, very good sound quality for the size of it.",0
5,"Just ask Alexa a question and she will answer very quickly.
  
",2.Jan.20,Yes,"I never had one before so this one seemed very good to me. I am amazed at how smart, quick, and accurately Alexa answers my questions or does what I tell her to do.Daniel Moore",0
3,"Nice but not what I was looking for
  
",2.Jan.20,Yes,I ordered 2 Echo's to use as wireless speakers in my retail showroom and ended up switching to JBL Flip instead. The sound quality on the Echo doesn't compare to the Flip and while I enjoy the voice recognition features when purchasing speakers sound quality is the most important.Sound on the Echo is good and works well in small rooms but it just doesn't compare.,0
5,"I love Alexa!!
  
",2.Jan.20,Yes,I play all my music. Whatever my mood is.,0
5,"The Echo
  
",2.Jan.20,Yes,"I really enjoy the Echo. At first, I was a little confused about how to set it up on my phone, but was quickly able to figure it out. I was able to set up my Spotify (must be a Premium member), Amazon music, and I Heart Radio pretty easily. Echo recognizes voice command very well. I rarely have to repeat myself. Also, the sound is pretty nice. I have it set up in my kitchen and I can hear it all throughout my apartment. I would recommend this product.",0
5,"Upgraded from Echo-Dot to this.
  
",2.Jan.20,Yes,I stream music from Amazon Music and listen to Sirius-XM and love it.,0
5,"My 8th Echo Device
  
",2.Jan.20,Yes,I use this in my office for music and news.  Great device - easy to use.,0
5,"Best purchase ever!
  
",2.Jan.20,Yes,I_ in love with my Amazon Echo  .. not sure why I didn_ purchase one before! So much fun to have at home,0
5,"Great for the handicapped
  
",2.Jan.20,Yes,"It does everything I wanted and more.  My mother, 93, is blind and it's a big help for her.  She can access books and music and listen to news without assistance.",0
4,"Needs frequent rebooting
  
",2.Jan.20,Yes,It will go off by itself and not respond to voice requests then we have to unplug it so it will reboot.,0
5,"quality
  
",2.Jan.20,Yes,it works,0
4,"Speak as clear as you can
  
",2.Jan.20,Yes,It_ a definite learning curve but the system has been great,0
5,"Good product
  
",2.Jan.20,Yes,It_ convenient,0
5,"For my bedroom
  
",2.Jan.20,Yes,It_ the perfect addition to my bedroom! The voice recognition is about 85% - maybe it_ me but either way I love it!,0
4,"Sky high expectations not met but still pleased
  
",2.Jan.20,Yes,It's clear that the product has evolved since the original echo I purchased way way way way back when. However I I do feel like the speakers are not quite the same quality individually that they used to be. I have seen stereo pairs with the subwoofers sound amazing at what really is a good price for a 2.1 home audio system but I had higher expectations of the individual unit.,0
4,"Good to use
  
",2.Jan.20,Yes,It's easy to use and good information.,0
5,"Great product
  
",2.Jan.20,Yes,"Just love Alexa products.  This is the THIRD Alexa in this home and one Echo Dot too.  The Dot is OK, but no match for sound quality from these Echo devices.  Bought two LED bulbs for the front room, they were a pain to install from that company, but they got us through it and Echo turns on/off and dims the lamps on command.  All devices also tell us if someone is @ the front door.",0
5,"Really sound great!
  
",2.Jan.20,Yes,Listen to music most of the time that I am home. Partnering the Echo with the subwoofer had amazing sound!,0
5,"Excellent product
  
",2.Jan.20,Yes,Love it,0
5,"Its great
  
",2.Jan.20,Yes,Love it,0
5,"Recommend
  
",2.Jan.20,Yes,Love it !!! My kids love it !! Satisfied 100%,0
5,"Love!
  
",2.Jan.20,Yes,Love it and the sound is awesome!,0
5,"Set up needs a app and internet to work
  
",2.Jan.20,Yes,Love it simple easy perfect,0
5,"Love it!
  
",2.Jan.20,Yes,Love it!,0
5,"Christmas Gift
  
",2.Jan.20,Yes,Love it. Easy to control with voice and phone.,0
5,"Echo love it
  
",2.Jan.20,Yes,Love my echo I use it at home and my kids also love it,0
5,"Fun and informative.
  
",2.Jan.20,Yes,Love the ability to do many things.,0
5,"Great sound!!! Love the new design.
  
",2.Jan.20,Yes,Love the newest Echo!!!  Now if we can just make a weatherproof one that I can mount outside by my patio and or pool.,0
5,"Love the product
  
",2.Jan.20,Yes,Love the product,0
5,"Easy to Start Up and Use
  
",2.Jan.20,Yes,Love this device. It was so easy to set up and so easy to use.,0
5,"Love it!
  
",2.Jan.20,Yes,"Love this echo. Bought it for my husband for Christmas, after he got me one for my kitchen. Great sound quality.",0
5,"My echo
  
",2.Jan.20,Yes,Love this product .,0
5,"Great product! Must buy!!!!
  
",2.Jan.20,No,Love this product. Great sound and tons of features. Highly recommend.,0
5,"Don_ know how I survived without this!
  
",2.Jan.20,Yes,"Loved my first one so much, I bought a second.",0
5,"Muy util
  
",2.Jan.20,Yes,"Me encanta, me lee artículos interesantes de revistas y libros como la biblia y la atalaya",0
5,"Alexa es mi amiga
  
",2.Jan.20,No,"Me encanta, se lo recomiendo!!!!",0
5,"Innovación
  
",2.Jan.20,Yes,Muy interesante para consulta de varias materias y para escuchar musica,0
5,"Well worth the money on this new version
  
",2.Jan.20,Yes,"My daughter and her family asked for this newest generation Echo for Christmas. After we bought hers, we decided to get a new one for ourselves. Since we already have an Echo, I really thought about saving some money and returning ours. I_ so glad we didn_! We just plugged it in yesterday and wow! The sound is just so much better! It_ beautiful! Also have to say that I love the blue color as well. For some reason, we didn_ even have to go into the Alexa app to connect this. We just plugged it in and she took over for the old Alexa.  Great purchase! If you listen to music you will notice a vast difference.",0
4,"nice
  
",2.Jan.20,Yes,my daughters new best friend,0
4,"Love It!
  
",2.Jan.20,Yes,n/a,0
4,"Nice
  
",2.Jan.20,Yes,Nice,0
5,"Better sound than previous gens (in my opinion)
  
",2.Jan.20,Yes,"Nice color choices, and I like the new size/form-factor as well. I have one of each gen, including the dots, and this has the best sound in my opinion. It has less fullness than the Sonos One I also have, but still nice in a small-to-mid sized room.",0
5,"Simple
  
",2.Jan.20,Yes,No issues. Easy to setup,0
5,"good sound
  
",2.Jan.20,Yes,not bad sound for what it is.  always use it for music.,0
5,"Great gift
  
",2.Jan.20,Yes,Nothing alive this thing.,0
5,"Love it
  
",2.Jan.20,Yes,Nothing to dislike,0
5,"works great
  
",2.Jan.20,Yes,"One of best gifts ever,love the music",0
4,"that is it a very Entertaining item
  
",2.Jan.20,Yes,overall i like Alexa still learning the only thing the speaker could be better.i would like to learn how to hook up external speakers.,0
5,"Love it
  
",2.Jan.20,Yes,Perfect for the  main bedroom or a bedroom connects vie tv bluetooth Excellent,0
5,"Love.
  
",2.Jan.20,Yes,Perfect.,0
5,"It's a good speaker
  
",2.Jan.20,Yes,Play loud good quality,0
5,"Great speaker
  
",2.Jan.20,Yes,Product works great,0
5,"Buena opción!!
  
",2.Jan.20,Yes,"Quedé completamente perplejo hasta donde sabía era bueno porque ya amistades me lo habían recomendado hasta que lo compré ,sin duda un instrumento que a demás de útil es buena calidad en soporte,en sonido,fácil de usar,recomiendo este artefacto si para la utilidad del hogar es lo que buscas",0
5,"The sound is amazing
  
",2.Jan.20,Yes,"Rather you are listening to your audio book or music the sound is amazing.  Especially the bass.  Size is good and of course it's Alexa so you can do anything.  I have 2 one upstairs in my bedroom and one in kitchen.  I ask to listen to my audio book while getting ready for work and then when I go downstairs to make coffee, I can continue there.  I also used it for announcements (come to dinner) and to play music during the holiday season.  Definitely recommend!!!",0
4,"Great. But dumb.
  
",2.Jan.20,Yes,She has great audio to an extent of 75% volume. She hears most requests. However often tells me to use her app. Making her somewhat pointless,0
5,"Echo 3rd generation sounds great!
  
",2.Jan.20,Yes,"Should have bought this sooner. It's so easy to use. Just say the song or artist and it automatically plays. We have amazon music and siriusxm connected to our account. And, the 3rd generation echoes sound great. Highly recommend!",0
5,".
  
",2.Jan.20,Yes,Size,0
5,"Great product
  
",2.Jan.20,Yes,So far its been great,0
4,"Echo
  
",2.Jan.20,Yes,So far its it's a good device. Sometimes Alexa have a hard time understanding our voice.,0
5,"Loving my Alexa
  
",2.Jan.20,Yes,So far no problems,0
5,"it arrived on time and it works
  
",2.Jan.20,Yes,so far so good,0
5,"Thumbs up!
  
",2.Jan.20,Yes,So far we are enjoying it!  My husband is visually impaired and this is great for him!,0
5,"Good!
  
",2.Jan.20,Yes,So good to use it.,0
4,"Very good sound, especially playing music. Could use some tweaking.
  
",2.Jan.20,Yes,"Sound is very good for size of the device. Can make some adjustments to sound with equalizer on app.  Cons: 1-volume slider on app disappeared, so I have to either ask Alexa to lower the volume of the echo plus or manually adjust the volume. 2- can't listen to movies with two paired echo plus devices. You can only use one speaker when playing videos or watching movies.",0
5,"Schedule appointment times ( I often forget)
  
",2.Jan.20,Yes,Still trying to hook a lot of stuff up yet. Waiting on help from Son in Law.,0
5,"Excellent
  
",2.Jan.20,Yes,"The 3rd Generation echo is excellent, my wife and I love it, we talk to Alexa and we are pleased with what we ask. I recommend it",0
5,"Be careful of your privacy
  
",2.Jan.20,Yes,The Alexa responds to my television instead of only my voice,0
5,"Better sound
  
",2.Jan.20,Yes,The sound is better than the echo dot. It has more base.,0
5,"Well worth buying
  
",2.Jan.20,Yes,The sound is much better than second generation I'd deffinaly say get this one.,0
5,"Impressive
  
",2.Jan.20,Yes,The sound the comes from this thing really surprised me.  Deep and rich sound.,0
5,"Great to Have Around
  
",2.Jan.20,Yes,"The sounds quality is amazing.  Better than the BOSE radio I was using prior to this.  Saves the time of looking things up, just ask ALEXA.",0
5,"Great product
  
",2.Jan.20,Yes,The speaker is great,0
5,"Amazing Device - Excellent Customer Service!
  
",2.Jan.20,Yes,"This is my first device with artificial intelligence.  So far, I have only played music, made a phone call, and asked for the weather, sports score, etc.  It is amazing what it can do.  I made a mistake during set up and gave it the wrong mobile phone number.  I called customer service and they answered with a live person almost immediately.  She walked me through the numerous steps to correct the problem and it worked.  I couldn't be happier with the device and the customer service.",1
5,"Happy wife, happy life _
  
",2.Jan.20,Yes,This was a gift for my wife and she just loves it.,0
5,"Great product, replaces Echo dot and speaker
  
",2.Jan.20,Yes,"This was an Xmas gift, we have two echo dots, first generation, and this replace the dot and Anker Soundcore Bluetooth speaker we used in the kitchen. Sound quality is good enough to be able to hear music in the dining room from the kitchen, and voice recognition is good enough for to pick up from 15 away.  Have to much closer for voice recognition with the dots. Will use the dots in other areas of house to control smart Wifi plugs. Great product, easy setup with the Alexa app.",0
5,"We love it!
  
",2.Jan.20,Yes,"Took me awhile to get on the bandwagon,  but I love my echo!",0
1,"Functionality
  
",2.Jan.20,Yes,Unable to set up even with following all directions,0
5,"Sound quality did not disappoint.
  
",2.Jan.20,Yes,Upgraded Alexa for sound quality.,0
5,"Love the sound quality
  
",2.Jan.20,Yes,Voice recognition not 100%,0
5,"For such a small device it has great sound
  
",2.Jan.20,Yes,We got the 3rd gen Echo for the music/of our Amazon Prime membership.  Sound quality is very good for such a small device and the responsiveness of Alexa is very good.,0
5,"great sound quality
  
",2.Jan.20,Yes,"We had the 2nd Gen for a few years and we loved the volume control twist at the top.  The 3rd Gen does not have that twist control, but the sound quality is much better than the previous Gen.  We do enjoy this product and it is a great value, especially if you pair it with  Fire 4k.",0
5,""" Great little product""_
  
",2.Jan.20,Yes,"We love all our echo and Alexa devices, We have one in almost every Room and use them on a daily basis this particular 1 I bought for the color and put it in my guest bedroom so they can ask her what time  It is, Or the weather, Or listen to music, I simply love all of our devices��_",0
5,"Alexa
  
",2.Jan.20,Yes,We really enjoy it.  It_ clear and easy to set up.,0
5,"Amazing device!
  
",2.Jan.20,Yes,We use the Echo in the kitchen as a timer as we cook meals.,0
4,"1 week review
  
",2.Jan.20,Yes,"what's  not to like, once you enable the skills, she's great..",0
5,"Like the red
  
",2.Jan.20,Yes,Works great,0
5,"Love our Echo
  
",2.Jan.20,Yes,Works great!!,0
5,"great
  
",2.Jan.20,Yes,works great. my boyfriend loves it,0
5,"__
  
",3.Jan.20,Yes,__,0
5,"Better Than I Could Have Hoped!
  
",3.Jan.20,Yes,"Absolutely amazing! Alexa is sooo useful, for a while I had been wanting her but when I finally obtained an Echo it came with more features than I ever imagined. I use Alexa every day; her usefulness knows no limits!! :DAlso I got the Red version, and the color is beautiful!",0
5,"Finally got Alexa!
  
",3.Jan.20,Yes,Absolutely love this new _oy!!!,0
5,"Sound quality is amazing!!
  
",3.Jan.20,Yes,Absolutely love this version! We have multiple echo dots in different rooms of our house but this larger one is Perfect for our big open living room/dining area!,0
5,"So useful
  
",3.Jan.20,Yes,"Alexa can play music, write a grocery list for you, allow you to have an intercom system in your house and remind you of birthdays or other special dates. It can also set multiple timers.",0
1,"Alexa is muffled and gagged
  
",3.Jan.20,No,Alexa's voice on the 3g echo is a muffled bass heavy almost unintelligible gibberish. The three band tone control is only for streaming content. Time for a firmware update Amazon,0
5,"Excellent product!!
  
",3.Jan.20,Yes,"All of the above,capability and sound.Haven_ learned all it can do yet. I havereceived daily emails on questions onemay ask Alexa, which aids the learningprocess. Have not needed tech supportyet.",0
5,"Still an Awesome gift from my wife though
  
",3.Jan.20,Yes,Awesome speaker but not quite the listener I want it to be,0
5,"No bass
  
",3.Jan.20,Yes,Bad as a speaker for music since there_ no bass but the sound is clear and very loud,0
5,"It_ there when you need it
  
",3.Jan.20,Yes,Basic and quick answers,0
5,"Great sound I love it
  
",3.Jan.20,Yes,beautiful sound,0
4,"Better sound and more functionality than Gen 1
  
",3.Jan.20,Yes,Better sound and additional outlet and pairs with my ECHO SUB,0
1,"Not working properly
  
",3.Jan.20,Yes,Does not respond to voice many times. Also sometimes just doesn_ turn on.,0
5,"Family loves Alexa
  
",3.Jan.20,Yes,Easy to set up,0
5,"Love it
  
",3.Jan.20,Yes,Easy to use,0
5,"Me facilita mis tareas diarias
  
",3.Jan.20,Yes,Es espectacular,0
5,"Muy útil
  
",3.Jan.20,Yes,Esta muy bueno y funciona perfecto,0
4,"Good
  
",3.Jan.20,Yes,everything,0
5,"Buenísimo
  
",3.Jan.20,Yes,Excelente,0
5,"Fun
  
",3.Jan.20,Yes,Fun,0
5,"Entertaining
  
",3.Jan.20,Yes,Good for the price I paid,0
5,"Love!
  
",3.Jan.20,Yes,Got our first Echo at Christmas and have purchased several more along with lights. Big hit!,0
5,"Christmas present
  
",3.Jan.20,Yes,Got this for christmas! Love it!,0
5,"Great
  
",3.Jan.20,Yes,Great,0
5,"Awesome Service super fast delivery!!!
  
",3.Jan.20,Yes,Great product super fast delivery!!,0
5,"Recommend
  
",3.Jan.20,Yes,Great sound,0
5,"Easy to Use
  
",3.Jan.20,Yes,"Great sound, easy to use and set up",0
5,"Highly recommend
  
",3.Jan.20,Yes,"Great sound, love it",0
4,"Great sound. Missed perks.
  
",3.Jan.20,Yes,Great sound! Still miss the turn-dial volume control of the original Echo. I wanted this to be pairable with the Echo 2 at minimum. Boo. Hiss.,0
5,"Quality
  
",3.Jan.20,Yes,Great. Just great,0
5,"Great sound!
  
",3.Jan.20,Yes,Had the echo dot liked it - got this as a xd-mas gift and simply love the sound quality- listen to everything on this now. Could not be happier.,0
5,"Perfect Gift
  
",3.Jan.20,Yes,"I bought one for each of my kids for Christmas. They all love it. They listen to their music, use it as an alarm. Great quality.",0
5,"Great Sounds Quality and LOUD
  
",3.Jan.20,Yes,"I got this for my wife as she enjoys listening to music with our kids. She's been using her phone and our TV up to this point for her music needs and the sound quality is just not there. This speaker allows her to be able to use Bluetooth, Aux. port, or Amazon Music. I purchased this speaker instead of a normal Bluetooth speaker for the ""Smart"" features of it. I got the Echo instead of the Dot for the Woofer (bass) for music. Our whole family loves talking to Alexa, and we can also use the smart feature of Alexa for other things than just music. I would say, so far, we are extremely happy with this purchase.",0
2,"No battery = no fun.
  
",3.Jan.20,Yes,"I had an earlier Alexa product that I loved.  Once it was uncharged I could unplug it and carry it around the house with me.  I used it for music and news, mostly, as well as occasional info queries.  I am disappointed with this new Echo.  It has much better sound quality than the old one.  But it is bulky and heavy and does not have a battery.  So I find myself rarely using it.  When I do unplug it and carry it to a new outlet, it takes too long to charge up and become responsive.  I will need to get a battery attachment, but that will only add more bulk &amp; weight -- and cost!",0
5,"Works Great -
  
",3.Jan.20,Yes,I just got my second Echo and is better than the 2nd generation. Better sound and it looks like better speaker too.,0
4,"Next generation
  
",3.Jan.20,Yes,I like I can be a total lazy f*** and turn off my house lights.,0
5,"You will want to keep this on all day!
  
",3.Jan.20,Yes,I love everything about this product.,0
5,"Love my gift!
  
",3.Jan.20,Yes,I love it!,0
5,"Best Comparison to Google and Siri.
  
",3.Jan.20,Yes,"I LOVE my echo! Bass is loud, and overall sounds GREAT.HOWEVER, the woman in tech support was really nasty with me. She was testing me as if I'm some dumb customer who should know how to set up the WiFi properly, when I told her it just kept exiting the set up mode on its own. She was pretty impatient with me when she told me how to reboot the device. I said to her to just forget it, and I found a YouTube video how to fix the issue property.",0
5,"I love my product.
  
",3.Jan.20,Yes,I love my producti,0
5,"The sound is amazing. This little box is awesome ______
  
",3.Jan.20,Yes,I love the Echo. The best gift for anyone.,0
5,"It_ a nice size but the cord is long THE PRODUCT IS A MUST HAVE!
  
",3.Jan.20,Yes,"I love the sound quality and volume. I upgraded from the echo dot, because the volume is so low on that product. I dislike you can_ charge the echo or any of them; they have to always be plugged in.",0
5,"My new best friend.
  
",3.Jan.20,Yes,"I loved the first one so much I bought another for my bedroom. I had an Echo dot, but the sound quality isn_ great for playing music. This sound quality rivals my Bose Bluetooth speaker, and turns on easily at my command. I am playing music so much more than I ever did because it_ so easy. Love it.",0
5,"Love my Echo 3
  
",3.Jan.20,Yes,"I play music mostly and ask weather, and time .  The sound quality is great!",0
3,"Make sure that if you buy an echo all apps have to work with Amazon
  
",3.Jan.20,Yes,I really did like the echo.,0
5,"Very good!
  
",3.Jan.20,Yes,I really like it,0
4,"Big improvement. Well done
  
",3.Jan.20,Yes,"I upgraded from 1st Gen.  to the 3rd Gen. due to newer hardware and because the 1st Generation wasn_ working as smoothly.Set up was super easy. If you are up grading, there no need to type in your network info. Because your info is already in your account  The Echo tech that helped me was very patient and worked with me for over 2hrs. He went above and beyond. We tried every situation to hook the 1st Gen to the different groups of speakers. Firgured that there was something wrong with it. Or, it was getting to old.3rd Gen sounds even better than the original ECHO",0
4,"Upgraded from gen 2
  
",3.Jan.20,Yes,I_ happy I traded in my gen 2 echo and upgraded to the gen 3.,0
2,"1st gen has better operation overall, disappointed.
  
",3.Jan.20,Yes,"I've been a echo owner since the 1st gen... this thing is garbage compared to the 1st gen. Yes, sound quality is way better but it crackles and pops when waking her. It sounds broken, flat out. Tech support says this is normal. Nope, 1st gen did not do this garbage. That's not even the worst part. I use my echos as my preliminary music listening devices. I pay a premium for unlimited and HD music from Amaxon. Both of the latest gen echos I bought randomly disconnect ALL THE TIME and randomly stop playing music for no reason. They're supposed to be new tech, but honestly the 1st gen worked way more flawlessly. Major bugs and kinks that I have zero faith in Amazon addressing before they shove the newest gen dow your throat.",0
5,"Very happy with it. Good sound quality.
  
",3.Jan.20,Yes,"I've had an echo dot (2nd gen) for awhile, so I was already accustom to interfacing with Alexa.  I used the dot primarily as a music player, and had it plugged in to a boombox-type of unit to improve the sound quality.  After reading about the Echo smart speaker's sound quality, I decided to give it a try.  I was immediately very pleased with the sound quality, and after doing a side-by-side comparison with the echo-dot-and-boombox arrangement, the new Echo smart speaker quickly replaced my former setup.  It has surprisingly good bass performance, considering its size, and reminds me of the sound quality of what I would call a ""table radio"" (for those old enough to remember such things).  All in all, I am very happy with this item.",0
5,"Maybe a couple bugs here and there but overall good
  
",3.Jan.20,Yes,It is good,0
5,"Shop amazon
  
",3.Jan.20,Yes,It_ awesome n attractive looking with newcolors,0
5,"Such a cool ""toy""
  
",3.Jan.20,Yes,"It's compact so I like that...but the tech is amazing to me (Yes, i'm old..lol) I can start my car, which blew my mind. I set alarms, get weather, etc. I'm still learning to use it and am very newbie at this, but I know there's so many things I can do with it.",0
5,"It's amazing
  
",3.Jan.20,Yes,It's great it does all you ask.,0
5,"Love it
  
",3.Jan.20,Yes,Love it fantastic products recommend it for everyone,0
5,"Student helper
  
",3.Jan.20,Yes,Love it the sound quality is good.my daughter took it with her to college and couldn_ be happier with it,0
5,"Great value
  
",3.Jan.20,Yes,Love it!,0
5,"Alexa, my assistant
  
",3.Jan.20,Yes,"Love it.  I use it for music, timers and shopping lists.  Works the best.  I am sure I have just scratched the surface of her potential.",0
5,"Alexa is AWESOME!
  
",3.Jan.20,Yes,Love my Alexa!,0
5,"Finally an Alexa
  
",3.Jan.20,Yes,Love my Alexa.,0
5,"Helpful device
  
",3.Jan.20,Yes,"Love my new echo.  I use it to listen to music and the sound quality is great.  I also use it to communicate between floors..saves me lots of steps.  I use it as a timer when I cook, for a wake up alarm, I ask Alexa questions, etc.  It_ great!",0
5,"What the weather is like and the road condition
  
",3.Jan.20,Yes,"Love t.does all love when it play music,or tell funny joke,NICE SOUND.love it so much I bought  one for our bedroom.",0
5,"Love the product
  
",3.Jan.20,Yes,Love the sound just don_ know how to work it yet I would purchase this as a gift for anyone especially ones that I love,0
4,"Like it
  
",3.Jan.20,Yes,Love the sound quality!! But it_ not as responsive as the dot though.,0
5,"Great product
  
",3.Jan.20,Yes,Love the voice recognition.,0
5,"Work well for me!!
  
",3.Jan.20,Yes,Love this device!!,0
5,"Love this!
  
",3.Jan.20,Yes,Love this!,0
5,"M
  
",3.Jan.20,Yes,Me encanto.,0
5,"Me gusta la variedad de la música cuando la pido
  
",3.Jan.20,Yes,Me gusta el producto es maravilloso,0
5,"Won an awesome gift from amazon.
  
",3.Jan.20,Yes,More than i expected.,0
5,"Much better speaker
  
",3.Jan.20,Yes,Much better than expected.  The sound quality is similar to a expensive speaker system.,0
5,"Nice
  
",3.Jan.20,Yes,"Nice got it on sale, sound quality is good, easy to setup.",0
5,"Its just so amazing!
  
",3.Jan.20,Yes,"Oh my gosh, amazon you have won the game, the Alexa I have is phenomenal! It beats the google home by so much! I love to use it with my Bluetooth lighting! Thank you so much!",0
4,"Todo
  
",3.Jan.20,Yes,Ok,0
5,"Worth getting again
  
",3.Jan.20,Yes,Purchased this to replace my 1st gen echo that just stopped connecting to my internet after several years of use. It's super handy!,0
5,"great
  
",3.Jan.20,Yes,so easy to used love it,0
5,"Get the app and read the instructions well.
  
",3.Jan.20,Yes,So far I have been using it only for music emails questions Etc. The one that I have now it was a Christmas gift from my son in 2019. Right at this moment I'm going to purchase another one myself. Thank you for asking. About to durability off this item I don't know yet it is too soon to tell.,0
5,"So fun
  
",3.Jan.20,Yes,Sometimes I don_ speak clearly why. Awesome device my parents enjoy it.,0
5,"Nice speaker
  
",3.Jan.20,Yes,Sound  is not as great  but in convination with the bass and another echo. Is good,0
4,"Decent smart speaker
  
",3.Jan.20,Yes,Sound is decent but can be better. Can get abit muddy..,0
5,"Good sound
  
",3.Jan.20,Yes,Sound is nice....much better than Echo dot,0
4,"Get your alexia now!
  
",3.Jan.20,Yes,Sound quality is great!Love my Alexa,0
5,"Good product
  
",3.Jan.20,Yes,Sound quality is really good. I was really surprised. Voice recognition doesn_ always catch what you say or mean but it is very responsive. Bought 2.,0
5,"Easy setup, great sound
  
",3.Jan.20,Yes,Sound quality was much better that the Echo dot. I primarily use this for listening to music.,0
5,"Awesome
  
",3.Jan.20,Yes,Sounds great,0
5,"Alexa is awesome
  
",3.Jan.20,Yes,Sounds great looks awesome and works very good.,0
5,"A new way of living
  
",3.Jan.20,Yes,Still getting to know Alexa but so far so good. I have made shopping lists &amp; played music. For some reason I couldn_ start my car but I have only tried once.,0
5,"Nice to have.
  
",3.Jan.20,Yes,Still learning all the options.,0
3,"Good speaker. Crappy Music app.
  
",3.Jan.20,Yes,"The echo is pretty nice. I bought this primarily for music I dont too much care about the other bells and whistles. The sound quality is great. Bass is pretty good to for a single speaker. I like to voice functions although it doesnt understand something at least a few times a day. I'm super disappointed in the paid Amazon music app though. Not at all intuitive, user friendly, or fun to operate. I'm considering returning the echo for a google home. Google has an excellent music app. Most of my family has the echo so I'm trying to stick with it but.. idk. I'm annoyed daily by that damn music app.",0
3,"Echo 3rd generation
  
",3.Jan.20,Yes,The speaker crackles with the bass while playing music no matter what setting I have it at besides that it_ great,0
5,"Great Range
  
",3.Jan.20,Yes,This fantastic..i csnt believe im just axquiring it. The kids love it and its great to transport outdoors for their parties. I especially love the fact that you can be a distance away and she still hears you.,0
5,"I own all three Gens, But I think Gen 1 still sounds the best!
  
",3.Jan.20,Yes,This is my third Echo! Love them!,0
5,"Works as expected!
  
",3.Jan.20,Yes,This is our second Echo and we are happy with our purchase.,0
5,"Great sounds
  
",3.Jan.20,Yes,This little speaker is a great speaker to be paired in stereo,0
5,"AWESOME
  
",3.Jan.20,Yes,This product is amazing,0
5,"Works as advertised even with someone who is NOT a techie.
  
",3.Jan.20,Yes,This was a Christmas gift.  The owner is surprised what Alexa can do and very pleased with the addition of Alexa to the home.,0
5,"Bello diseño y buen sonido
  
",3.Jan.20,Yes,"Tiene un diseño destacado se ve muy bien en la sala de estar, su sonido es mejor que otros parlantes inteligentes destacan los bajos.La mayor cantidad de micrófonos ayuda a un mejor reconocimiento de voz, incluso desde otra habitación.",0
5,"Echo review
  
",3.Jan.20,Yes,Very convenient,0
5,"Very good
  
",3.Jan.20,Yes,Very good,0
5,"We love it
  
",3.Jan.20,Yes,We love how easy it is to use.,0
5,"Amazing Speaker and Virtual Assistant
  
",3.Jan.20,Yes,We love this product. It is absolutely amazing. It can hear you so well. We have one of these and two dots and want to buy more for around the house.,0
5,"Love it
  
",3.Jan.20,Yes,We previously had the dot.  What an amazing upgrade,0
5,"Sweet
  
",3.Jan.20,Yes,We're having a lot of fun with this!,0
5,"Perfect
  
",3.Jan.20,Yes,Works amazing,0
5,"Great sound
  
",3.Jan.20,Yes,Works great!,0
5,"Perfect
  
",4.Jan.20,Yes,A must have my son used mine so much I bought him his on Alexa,0
5,"Much like
  
",4.Jan.20,Yes,All good,0
5,"Great product
  
",4.Jan.20,Yes,"Always thought about getting this but now that I have been adding smart home devices I love have a single app that can run all devices.  My echo turns lights on and off, change colors, etc even though they are from different vendors.  I love being able to turn the microphone off too.",0
5,"Great!
  
",4.Jan.20,Yes,Amazing,0
5,"Perfect Christmas Gift
  
",4.Jan.20,Yes,Amazing family product,0
4,"Not wireless
  
",4.Jan.20,Yes,Amazzzzzing speaker if only it was wireless,0
5,"Excellent sound quality
  
",4.Jan.20,Yes,"Aside from all the things the Echo is able to do, we purchased this device for my daughter who is a high school dance major. She has to practice her choreography a lot and is constantly having to stop and go over to her phone to replay or rewind her music. Being able to speak to Alexa and have her pause or rewind a song however many seconds needed has been really helpful to my daughter. It allows her to focus more on her dance without losing momentum or focus. The sound quality is excellent. We have enjoyed using the Echo, as well, for all the other added conveniences a smart device brings to the home and I can see us purchasing a few more in the future.",0
5,"Works great
  
",4.Jan.20,Yes,Awesome device,0
5,"Must have
  
",4.Jan.20,Yes,Awesome help me get organized,0
5,"Echo
  
",4.Jan.20,Yes,Awesome sauce,0
5,"Awesome
  
",4.Jan.20,Yes,Awesome sound and convenience,0
5,"Nice new design
  
",4.Jan.20,Yes,Beautiful works great,0
5,"Sounds good with music
  
",4.Jan.20,Yes,Better sound for music than the Dot.,0
